#{"t_start": 1746049851.126997, "env_id": "None"}
r,l,t
-1.0,1,77.4783
-1.0,1,77.480833
1.0,1,77.483123
1.0,1,77.485438
1.0,1,77.487801
-1.0,1,77.490073
1.0,1,77.492328
-1.0,1,77.494564
1.0,1,77.496855
-1.0,1,77.499136
1.0,1,77.501376
1.0,1,77.503704
1.0,1,77.505962
1.0,1,77.508232
-1.0,1,77.510495
1.0,1,77.51274
-1.0,1,77.514977
1.0,1,77.517247
-1.0,1,77.519524
-1.0,1,77.521843
1.0,1,77.524767
-1.0,1,77.527054
1.0,1,77.529302
1.0,1,77.53153
1.0,1,77.533789
-1.0,1,77.536029
-1.0,1,77.538348
1.0,1,77.540617
-1.0,1,77.542851
-1.0,1,77.545099
1.0,1,77.547464
-1.0,1,77.549713
1.0,1,77.55195
1.0,1,77.554156
1.0,1,77.556513
-1.0,1,77.558731
-1.0,1,77.560964
1.0,1,77.563194
-1.0,1,77.565464
-1.0,1,77.567707
-1.0,1,77.569969
1.0,1,77.572304
1.0,1,77.574556
1.0,1,77.576848
1.0,1,77.579115
1.0,1,77.581394
-1.0,1,77.583652
-1.0,1,77.585917
1.0,1,77.588222
-1.0,1,77.590487
1.0,1,153.635839
1.0,1,153.638469
-1.0,1,153.641025
-1.0,5,153.646498
-1.0,1,153.648747
-1.0,3,153.652248
1.0,1,153.654492
1.0,1,153.657005
1.0,1,153.659551
1.0,1,153.661906
1.0,1,153.664154
1.0,1,153.666407
1.0,1,153.668637
1.0,1,153.670885
-1.0,1,153.673209
1.0,1,153.67547
-1.0,1,153.677746
1.0,2,153.680602
1.0,1,153.682973
1.0,1,153.685261
1.0,1,153.687544
1.0,1,153.689891
-1.0,1,153.692147
1.0,1,153.694371
1.0,4,153.698664
1.0,1,153.700954
1.0,2,153.703841
-1.0,1,153.706194
1.0,1,153.708429
1.0,1,153.710631
1.0,1,153.71289
1.0,1,153.715162
-1.0,1,153.717393
-1.0,1,153.719645
1.0,1,153.721954
1.0,1,153.724224
1.0,2,153.727131
1.0,1,153.729385
1.0,1,153.7316
1.0,1,153.733846
1.0,1,153.736113
1.0,1,153.73843
1.0,1,153.740697
1.0,1,153.742988
1.0,1,153.745221
1.0,1,153.747493
-1.0,1,153.749756
1.0,1,153.752033
1.0,1,153.754353
1.0,2,153.757303
-0.5,10,229.450122
1.0,2,229.453134
1.0,1,229.455534
-1.0,1,229.457904
1.0,3,229.461411
1.0,4,229.465621
1.0,2,229.468809
-1.0,1,229.471074
1.0,1,229.473446
-1.0,3,229.477098
1.0,1,229.479337
-0.5,10,229.486931
1.0,1,229.489302
1.0,2,229.492179
-1.0,7,229.498143
-1.0,1,229.50039
1.0,1,229.502663
1.0,1,229.504956
1.0,9,229.512154
-1.0,1,229.514406
1.0,1,229.516893
1.0,5,229.521832
-1.0,1,229.524192
1.0,1,229.526505
-1.0,1,229.528797
-1.0,1,229.531034
1.0,1,229.533285
1.0,1,229.53555
1.0,1,229.537799
1.0,1,229.540093
-1.0,1,229.54234
1.0,1,229.544591
1.0,1,229.54682
1.0,4,229.550961
1.0,2,229.553886
1.0,5,229.558732
1.0,1,229.560997
-0.5,10,229.568828
1.0,1,229.571066
-1.0,1,229.573344
1.0,1,229.575582
-1.0,1,229.577873
-1.0,1,229.580084
1.0,1,229.582358
1.0,5,229.587081
1.0,1,229.589404
-1.0,1,229.59167
1.0,7,229.59765
1.0,4,229.601781
1.0,1,229.604058
1.0,1,300.769853
1.0,3,300.774358
1.0,2,300.777342
1.0,1,300.779825
1.0,1,300.782315
1.0,6,300.787908
-0.5,10,300.799023
1.0,1,300.802204
1.0,6,300.809109
1.0,1,300.811918
1.0,1,300.814705
1.0,3,300.818325
-0.5,10,300.827414
1.0,1,300.830409
-0.5,10,300.83819
1.0,3,300.841755
-0.5,10,300.849354
-1.0,2,300.852208
-0.5,10,300.85981
1.0,1,300.86201
-0.5,10,300.869656
-0.5,10,300.877248
1.0,9,300.885004
1.0,1,300.887425
1.0,4,300.892128
1.0,1,300.894897
1.0,4,300.900124
-0.5,10,300.908875
1.0,1,300.911369
-1.0,1,300.913576
1.0,9,300.9208
-0.5,10,300.929011
1.0,3,300.932462
1.0,1,300.935094
1.0,6,300.942861
1.0,1,300.945714
-0.5,10,300.954906
1.0,1,300.95767
1.0,1,300.960409
1.0,5,300.965375
-0.5,10,300.973537
1.0,1,300.976324
-0.5,10,300.983958
1.0,1,300.986212
1.0,1,300.988461
-0.5,10,300.996266
1.0,5,301.000908
1.0,4,301.005067
1.0,1,301.007408
1.0,1,301.009661
-0.5,10,358.986404
1.0,8,358.992956
1.0,1,358.995224
1.0,1,358.997432
1.0,10,359.005175
-1.0,1,359.007409
1.0,1,359.009633
-0.5,10,359.017102
1.0,1,359.01934
-0.5,10,359.026815
1.0,1,359.029059
1.0,4,359.033133
1.0,3,359.036553
1.0,3,359.040004
1.0,1,359.04229
-0.5,10,359.049766
-0.5,10,359.057162
1.0,1,359.059333
-0.5,10,359.066838
1.0,1,359.069062
1.0,1,359.071304
-0.5,10,359.078766
1.0,2,359.081637
-0.5,10,359.089115
1.0,1,359.091385
1.0,3,359.09485
-0.5,10,359.102375
1.0,1,359.104585
1.0,5,359.109225
1.0,6,359.114543
1.0,1,359.116786
1.0,1,359.11903
1.0,1,359.121264
1.0,1,359.123479
1.0,3,359.126929
-1.0,1,359.129155
-0.5,10,359.136593
1.0,6,359.141814
1.0,1,359.144011
1.0,1,359.146208
-0.5,10,359.153655
1.0,9,359.160771
-0.5,10,359.16835
1.0,1,359.170733
1.0,5,359.175404
1.0,2,359.178234
1.0,1,359.180487
-0.5,10,359.187942
-0.5,10,359.195424
1.0,1,359.197647
1.0,2,409.331718
1.0,1,409.33406
1.0,3,409.337717
-0.5,10,409.345448
1.0,6,409.350691
-0.5,10,409.358207
1.0,5,409.363027
-1.0,1,409.365275
1.0,1,409.367496
1.0,8,409.373988
1.0,1,409.376264
1.0,1,409.378535
1.0,1,409.380799
-0.5,10,409.388331
1.0,1,409.390608
1.0,2,409.393444
1.0,10,409.401149
1.0,1,409.403349
1.0,6,409.40861
1.0,5,409.413243
1.0,4,409.417292
1.0,9,409.424358
1.0,1,409.426587
-1.0,1,409.428823
1.0,1,409.431041
1.0,1,409.433282
-0.5,10,409.440734
-1.0,1,409.442978
1.0,5,409.447655
1.0,1,409.449901
1.0,4,409.453971
-0.5,10,409.461502
1.0,4,409.465484
1.0,1,409.467734
-0.5,10,409.475193
1.0,1,409.477459
1.0,1,409.479695
1.0,1,409.482
1.0,1,409.484197
-0.5,10,409.491728
1.0,9,409.498787
1.0,6,409.504035
1.0,10,409.511707
1.0,8,409.518215
1.0,1,409.52045
1.0,2,409.523334
1.0,1,409.525586
1.0,1,409.528021
-0.5,10,409.535493
1.0,1,409.537722
1.0,5,458.080773
1.0,1,458.083034
1.0,1,458.085273
1.0,3,458.088753
1.0,1,458.090983
1.0,9,458.098154
1.0,9,458.105286
1.0,1,458.107548
1.0,3,458.110982
1.0,10,458.118731
1.0,6,458.124052
1.0,4,458.128142
-0.5,10,458.135669
-0.5,10,458.143393
1.0,4,458.147486
1.0,5,458.152262
1.0,5,458.156925
1.0,3,458.160384
1.0,1,458.162562
1.0,1,458.16483
1.0,3,458.168421
1.0,5,458.173238
1.0,2,458.176185
-0.5,10,458.183773
1.0,7,458.189785
1.0,10,458.197504
1.0,8,458.204012
-0.5,10,458.211523
1.0,6,458.216789
1.0,7,458.222697
-1.0,1,458.224933
1.0,2,458.227789
1.0,2,458.230727
-1.0,1,458.232966
-0.5,10,458.240664
1.0,1,458.242943
-1.0,1,458.245251
1.0,7,458.251221
1.0,1,458.253516
1.0,4,458.257657
1.0,1,458.259939
1.0,1,458.262246
1.0,1,458.264549
1.0,4,458.268779
1.0,10,458.276558
-0.5,10,458.284032
-0.5,10,458.291587
1.0,5,458.296282
1.0,7,458.302218
1.0,4,458.306301
1.0,8,507.266572
1.0,1,507.269469
1.0,3,507.272919
1.0,10,507.280527
1.0,5,507.285176
1.0,1,507.287508
1.0,6,507.292736
1.0,1,507.294922
1.0,1,507.297169
1.0,1,507.29942
1.0,6,507.304628
1.0,1,507.306866
1.0,3,507.310311
-1.0,1,507.312536
1.0,2,507.315383
1.0,1,507.317589
-0.5,10,507.325015
1.0,2,507.327848
1.0,1,507.330059
-1.0,1,507.332271
1.0,1,507.334485
1.0,1,507.336688
1.0,1,507.338886
-1.0,1,507.341103
1.0,1,507.343338
1.0,5,507.347973
1.0,2,507.350811
1.0,1,507.353018
-1.0,1,507.355222
-0.5,10,507.362744
1.0,3,507.366114
1.0,2,507.368959
1.0,4,507.372971
1.0,3,507.376425
1.0,8,507.382846
-1.0,1,507.385086
1.0,1,507.450814
1.0,1,507.453372
1.0,7,507.459468
1.0,1,507.46173
1.0,1,507.463981
1.0,3,507.467468
-1.0,1,507.46968
-1.0,1,507.471895
1.0,1,507.474128
-1.0,7,507.480044
1.0,2,507.482876
1.0,5,507.487516
1.0,6,507.492796
1.0,7,507.498678
1.0,6,556.419894
-0.5,10,556.429885
1.0,1,556.432905
-1.0,4,556.438492
1.0,1,556.441492
1.0,8,556.449816
1.0,3,556.454636
-1.0,1,556.457416
1.0,3,556.461315
1.0,6,556.468047
1.0,5,556.477564
1.0,1,556.482727
1.0,8,556.49714
1.0,1,556.502851
-1.0,4,556.511481
1.0,1,556.515671
1.0,5,556.52242
1.0,4,556.527241
-0.5,10,556.535897
1.0,1,556.538453
1.0,5,556.54404
1.0,7,556.551272
1.0,4,556.555946
-0.5,10,556.564856
1.0,5,556.570464
1.0,2,556.573566
1.0,5,556.579068
-0.5,10,556.588679
1.0,1,556.591703
1.0,3,556.596491
1.0,3,556.601091
1.0,6,556.611124
1.0,6,556.621483
1.0,3,556.627223
1.0,8,556.635489
-1.0,1,556.638539
-0.5,10,556.64816
-0.5,10,556.657792
-1.0,1,556.661428
1.0,5,556.668375
-0.5,10,556.678317
1.0,9,556.687407
1.0,1,556.690089
1.0,5,556.696016
1.0,1,556.698956
1.0,5,556.704827
1.0,1,556.708217
1.0,2,556.711722
1.0,8,556.720688
1.0,2,556.724541
-1.0,1,613.016424
1.0,2,613.020191
1.0,9,613.028414
1.0,5,613.033811
1.0,1,613.036566
1.0,4,613.041194
1.0,1,613.043837
1.0,6,613.050325
-0.5,10,613.058703
-1.0,6,613.064703
1.0,1,613.067964
1.0,2,613.07164
-0.5,10,613.080528
-1.0,2,613.084027
1.0,1,613.08683
1.0,6,613.092867
1.0,1,613.095441
1.0,2,613.099011
1.0,1,613.101744
1.0,5,613.107101
1.0,1,613.109705
1.0,3,613.113709
1.0,4,613.118272
1.0,1,613.120891
1.0,1,613.123433
1.0,6,613.129193
1.0,1,613.131567
1.0,8,613.138773
1.0,3,613.142845
-1.0,1,613.145737
1.0,1,613.14861
1.0,4,613.153156
-1.0,4,613.157911
1.0,1,613.160544
1.0,1,613.163481
1.0,1,613.166033
-1.0,4,613.170838
1.0,9,613.178792
1.0,6,613.184633
-0.5,10,613.192605
-1.0,1,613.195074
1.0,1,613.19807
1.0,1,613.200729
1.0,1,613.203338
1.0,3,613.207379
1.0,5,613.212535
1.0,6,613.218617
1.0,4,613.22334
1.0,1,613.226052
-0.5,10,613.234342
-1.0,1,670.264947
1.0,7,670.272356
1.0,4,670.277279
-0.5,10,670.287214
-1.0,2,670.291209
1.0,6,670.297449
1.0,4,670.302465
1.0,2,670.305953
1.0,1,670.308353
1.0,4,670.313288
-0.5,10,670.32148
1.0,3,670.325538
-0.5,10,670.334315
-1.0,1,670.336967
-1.0,1,670.339806
1.0,4,670.344573
1.0,7,670.351083
-0.5,10,670.35949
1.0,7,670.366119
1.0,8,670.373238
-1.0,5,670.378383
1.0,6,670.384232
1.0,1,670.386884
-0.5,10,670.395048
1.0,3,670.398994
1.0,2,670.402434
1.0,1,670.405032
1.0,4,670.409825
-1.0,6,670.41577
1.0,1,670.41822
1.0,8,670.424973
-0.5,10,670.43304
-0.5,10,670.44124
-0.5,10,670.449378
1.0,4,670.453759
1.0,1,670.456319
1.0,1,670.458938
1.0,4,670.463372
1.0,8,670.470472
1.0,1,670.473043
-1.0,1,670.475339
1.0,10,670.483738
1.0,1,670.486384
1.0,3,670.49016
1.0,1,670.492695
1.0,1,670.495196
-0.5,10,670.503625
-0.5,10,670.511518
1.0,3,670.515306
1.0,7,670.521523
1.0,5,724.887697
1.0,4,724.892826
1.0,4,724.897837
-1.0,1,724.900423
1.0,4,724.905289
1.0,3,724.909396
1.0,10,724.918307
1.0,1,724.920892
1.0,7,724.927458
1.0,2,724.930591
1.0,5,724.936559
1.0,8,724.943723
1.0,1,724.946501
-1.0,1,724.948913
1.0,1,724.951598
1.0,5,724.957155
1.0,8,724.964845
1.0,9,724.973284
1.0,3,724.977407
1.0,1,724.980341
1.0,1,724.983272
1.0,2,724.986787
-1.0,1,724.989564
-0.5,10,724.997842
-1.0,1,725.000891
1.0,1,725.003913
1.0,6,725.009891
-1.0,3,725.013578
-0.5,10,725.022286
1.0,3,725.026325
1.0,1,725.029101
-0.5,10,725.038042
1.0,1,725.040513
1.0,1,725.043245
-0.5,10,725.052124
1.0,2,725.055226
1.0,10,725.064106
1.0,7,725.070896
1.0,2,725.074784
1.0,7,725.081815
1.0,3,725.086063
1.0,1,725.088408
1.0,3,725.092535
1.0,4,725.097026
1.0,1,725.100709
-0.5,10,725.109513
1.0,3,725.113591
1.0,6,725.120036
1.0,4,725.124651
1.0,3,725.129046
1.0,2,777.136718
1.0,2,777.14037
1.0,6,777.146629
1.0,4,777.151919
1.0,7,777.15864
-0.5,10,777.167386
1.0,1,777.170506
1.0,1,777.1738
-0.5,10,777.182292
1.0,6,777.188352
1.0,2,777.191462
1.0,7,777.198457
1.0,1,777.201787
-0.5,10,777.209996
1.0,3,777.214449
1.0,5,777.221028
1.0,4,777.225424
1.0,4,777.229975
1.0,2,777.233091
1.0,3,777.236989
1.0,4,777.241119
-0.5,10,777.248951
1.0,1,777.251686
1.0,4,777.25622
1.0,1,777.258568
1.0,6,777.26418
1.0,6,777.26989
1.0,5,777.274639
1.0,2,777.277858
1.0,5,777.283156
-0.5,10,777.291057
1.0,3,777.294562
-1.0,3,777.29818
1.0,5,777.303341
1.0,2,777.30628
-1.0,3,777.309921
-0.5,10,777.318819
1.0,3,777.32261
1.0,8,777.329519
1.0,2,777.332542
1.0,2,777.335543
1.0,2,777.338634
1.0,5,777.343481
1.0,2,777.346658
-1.0,1,777.34896
-0.5,10,777.356723
1.0,1,777.359193
-0.5,10,777.366784
1.0,4,777.371094
1.0,6,777.376657
1.0,3,835.508195
1.0,1,835.510801
1.0,5,835.516241
1.0,1,835.518868
-1.0,1,835.522126
-1.0,1,835.524693
1.0,6,835.530681
1.0,4,835.535432
1.0,5,835.540496
-0.5,10,835.548556
1.0,2,835.551816
1.0,3,835.555695
1.0,1,835.558333
1.0,1,835.561143
1.0,2,835.564469
1.0,3,835.568343
1.0,4,835.573131
1.0,1,835.576073
1.0,3,835.580078
1.0,3,835.584442
1.0,3,835.588487
1.0,1,835.59124
1.0,4,835.595715
1.0,5,835.600978
1.0,4,835.606829
-0.5,10,835.618696
1.0,2,835.622263
1.0,1,835.625038
1.0,4,835.629915
1.0,7,835.637002
1.0,4,835.642002
1.0,5,835.647222
-1.0,5,835.652391
1.0,2,835.655736
1.0,2,835.659127
1.0,1,835.661606
-0.5,10,835.669766
1.0,3,835.67353
1.0,1,835.675941
-1.0,3,835.679767
1.0,1,835.682321
1.0,1,835.684781
1.0,1,835.687268
-1.0,2,835.690386
1.0,4,835.69471
1.0,9,835.702258
1.0,2,835.705225
1.0,7,835.711276
-0.5,10,835.718969
1.0,4,835.723276
1.0,8,892.402134
1.0,5,892.4069
1.0,6,892.412228
1.0,3,892.415671
1.0,1,892.417884
1.0,9,892.424915
-1.0,1,892.427157
1.0,2,892.429981
1.0,4,892.43401
1.0,1,892.436252
1.0,1,892.438451
1.0,4,892.442503
1.0,9,892.449495
1.0,1,892.451737
1.0,3,892.455167
1.0,1,892.457399
1.0,1,892.459626
1.0,1,892.46184
1.0,1,892.464101
1.0,5,892.468812
1.0,3,892.472242
1.0,1,892.47445
1.0,3,892.477886
1.0,7,892.483684
-1.0,1,892.485881
1.0,1,892.488075
1.0,3,892.491508
1.0,3,892.494943
1.0,5,892.499532
1.0,1,892.501736
1.0,4,892.50576
1.0,6,892.511016
1.0,1,892.513293
1.0,3,892.516732
1.0,3,892.520131
1.0,7,892.525958
1.0,1,892.528182
-1.0,1,892.530384
-1.0,6,892.535629
1.0,8,892.542082
1.0,3,892.545517
1.0,4,892.549563
-0.5,10,892.557011
1.0,2,892.559834
-1.0,1,892.56201
1.0,1,892.564259
1.0,8,892.570711
1.0,4,892.574747
1.0,8,892.581157
1.0,5,892.585797
1.0,5,943.26877
1.0,4,943.272865
1.0,7,943.278792
1.0,4,943.282842
-1.0,1,943.285086
-1.0,4,943.289164
1.0,4,943.293224
-1.0,1,943.295455
1.0,4,943.299518
1.0,1,943.301746
1.0,1,943.303944
1.0,8,943.3104
1.0,4,943.314461
1.0,9,943.321509
1.0,7,943.327365
1.0,5,943.331972
1.0,5,943.336612
1.0,5,943.34124
1.0,3,943.344708
1.0,1,943.346916
1.0,3,943.350597
1.0,1,943.352865
1.0,3,943.35629
1.0,7,943.362159
1.0,1,943.364393
-0.5,10,943.371788
1.0,3,943.375239
1.0,2,943.378135
1.0,4,943.382169
-1.0,7,943.388059
-1.0,1,943.390297
1.0,1,943.392519
-1.0,1,943.394729
-1.0,1,943.396944
-1.0,1,943.399163
1.0,2,943.401979
-1.0,7,943.40777
1.0,8,943.414241
-1.0,2,943.417086
1.0,1,943.419318
1.0,1,943.421526
1.0,5,943.42622
1.0,2,943.429058
1.0,6,943.434396
1.0,2,943.437217
1.0,6,943.442477
-0.5,10,943.449898
1.0,5,943.454535
1.0,2,943.45736
-1.0,2,943.460201
-1.0,1,997.167253
1.0,5,997.17317
1.0,1,997.175627
1.0,4,997.180154
1.0,2,997.183258
1.0,8,997.190573
1.0,2,997.194154
1.0,1,997.196503
1.0,4,997.201138
1.0,1,997.203607
1.0,3,997.207771
1.0,4,997.2122
1.0,6,997.218112
1.0,5,997.223406
1.0,3,997.227615
1.0,1,997.230006
-1.0,5,997.23508
1.0,3,997.23864
1.0,2,997.24249
1.0,4,997.247088
1.0,4,997.251947
1.0,2,997.255493
-1.0,1,997.258126
1.0,10,997.266624
1.0,3,997.270609
1.0,1,997.273128
1.0,4,997.277793
1.0,5,997.28282
1.0,1,997.285333
-1.0,1,997.287679
1.0,1,997.290659
-0.5,10,997.298739
1.0,1,997.30121
1.0,1,997.303598
-0.5,10,997.311691
-1.0,1,997.314019
1.0,2,997.317135
1.0,6,997.323159
1.0,3,997.327632
1.0,8,997.334893
1.0,7,997.341644
1.0,1,997.34423
1.0,1,997.346586
1.0,3,997.350124
1.0,3,997.353697
1.0,2,997.356816
1.0,1,997.359426
1.0,2,997.362724
1.0,1,997.365839
1.0,5,997.371695
-1.0,5,1053.27879
1.0,3,1053.283006
1.0,6,1053.288383
1.0,7,1053.294278
1.0,5,1053.298974
1.0,1,1053.301187
1.0,3,1053.304633
1.0,1,1053.306859
1.0,1,1053.309092
-1.0,1,1053.311335
1.0,6,1053.316625
1.0,2,1053.319492
-1.0,1,1053.321768
1.0,2,1053.324617
1.0,3,1053.328181
-1.0,1,1053.330448
1.0,4,1053.334616
1.0,4,1053.338726
1.0,4,1053.342968
1.0,2,1053.345868
1.0,3,1053.349411
1.0,2,1053.352322
1.0,8,1053.358963
1.0,5,1053.363713
1.0,7,1053.369587
-1.0,10,1053.377411
1.0,1,1053.379675
1.0,3,1053.383202
1.0,1,1053.385495
1.0,5,1053.390333
1.0,1,1053.392628
-0.5,10,1053.400329
1.0,1,1053.402615
-1.0,3,1053.406143
1.0,4,1053.410327
-0.5,10,1053.417929
-1.0,6,1053.423304
1.0,3,1053.426766
1.0,3,1053.430319
-1.0,7,1053.436347
1.0,1,1053.438605
1.0,6,1053.444056
-1.0,1,1053.446346
-1.0,1,1053.448625
1.0,7,1053.454657
-0.5,10,1053.462286
1.0,4,1053.46643
1.0,2,1053.469284
-0.5,10,1053.476964
1.0,1,1053.479238
1.0,5,1103.540916
1.0,10,1103.549414
1.0,4,1103.553849
1.0,3,1103.557433
-1.0,4,1103.561852
1.0,5,1103.566922
1.0,1,1103.569578
-1.0,2,1103.573008
-0.5,10,1103.581241
1.0,3,1103.584773
1.0,1,1103.587127
-1.0,2,1103.590109
1.0,1,1103.59238
1.0,1,1103.594784
1.0,1,1103.597363
1.0,6,1103.603665
1.0,1,1103.60616
-0.5,10,1103.614576
1.0,5,1103.619897
1.0,7,1103.626352
1.0,1,1103.628981
-0.5,10,1103.636826
1.0,7,1103.643005
1.0,9,1103.65033
1.0,1,1103.652779
1.0,5,1103.657661
1.0,3,1103.661192
1.0,8,1103.668122
1.0,4,1103.672634
1.0,3,1103.676642
1.0,1,1103.678884
1.0,2,1103.68184
1.0,1,1103.6843
1.0,1,1103.686743
1.0,2,1103.68993
1.0,1,1103.69247
1.0,3,1103.696129
1.0,2,1103.699431
1.0,1,1103.701715
1.0,2,1103.704886
1.0,5,1103.710093
1.0,7,1103.716635
1.0,7,1103.72304
1.0,5,1103.728623
1.0,2,1103.731866
1.0,2,1103.735397
1.0,3,1103.739498
1.0,2,1103.743192
1.0,2,1103.746846
-1.0,1,1103.749667
-1.0,5,1163.868616
1.0,10,1163.87802
-0.5,10,1163.886444
-1.0,1,1163.888984
1.0,8,1163.8967
1.0,7,1163.902985
1.0,5,1163.907768
1.0,6,1163.913172
1.0,4,1163.917371
1.0,4,1163.921681
1.0,1,1163.923994
1.0,2,1163.926949
1.0,4,1163.931176
-1.0,5,1163.936218
-0.5,10,1163.944385
1.0,5,1163.94954
1.0,4,1163.95414
1.0,2,1163.957508
1.0,1,1163.960329
1.0,7,1163.966861
1.0,8,1163.974293
1.0,2,1163.977649
1.0,3,1163.981862
1.0,1,1163.984319
1.0,10,1163.992557
1.0,9,1164.000668
1.0,7,1164.007362
-1.0,5,1164.013255
1.0,10,1164.021755
1.0,1,1164.024515
-1.0,3,1164.028359
1.0,5,1164.033718
1.0,3,1164.038141
-1.0,2,1164.041732
1.0,6,1164.048341
1.0,5,1164.053946
1.0,2,1164.057757
1.0,10,1164.066526
1.0,1,1164.069095
-0.5,10,1164.077764
1.0,4,1164.082414
1.0,1,1164.085282
-0.5,10,1164.093678
1.0,6,1164.09966
1.0,2,1164.102858
1.0,1,1164.105297
1.0,7,1164.112074
1.0,1,1164.114686
1.0,4,1164.119302
1.0,4,1164.124141
1.0,5,1214.236474
-0.5,10,1214.244084
1.0,7,1214.249924
-1.0,8,1214.257154
1.0,4,1214.26193
1.0,3,1214.266292
-0.5,10,1214.273879
1.0,1,1214.276278
1.0,1,1214.278559
-0.5,10,1214.286161
1.0,7,1214.292126
1.0,1,1214.294362
1.0,2,1214.297194
1.0,1,1214.299499
-0.5,10,1214.307037
1.0,8,1214.31357
-1.0,1,1214.315806
-0.5,10,1214.32326
1.0,5,1214.32794
1.0,8,1214.334397
1.0,1,1214.336603
-0.5,10,1214.344087
1.0,4,1214.348132
-1.0,1,1214.350357
1.0,7,1214.356278
-1.0,3,1214.359732
1.0,6,1214.364997
1.0,3,1214.368433
1.0,3,1214.371879
1.0,4,1214.375911
1.0,3,1214.379367
-0.5,10,1214.386806
-0.5,10,1214.394331
1.0,5,1214.399044
1.0,6,1214.404504
1.0,1,1214.406845
1.0,4,1214.410995
1.0,10,1214.418662
1.0,1,1214.421088
1.0,1,1214.423332
-1.0,5,1214.428065
1.0,1,1214.430332
1.0,8,1214.436799
1.0,5,1214.441454
-1.0,4,1214.445523
1.0,1,1214.447731
1.0,3,1214.451249
1.0,2,1214.454114
1.0,2,1214.457
1.0,3,1214.460482
1.0,1,1261.770313
1.0,4,1261.774505
1.0,3,1261.777988
1.0,2,1261.780819
1.0,2,1261.783648
1.0,7,1261.789477
1.0,7,1261.795279
1.0,4,1261.799346
-0.5,10,1261.806754
1.0,9,1261.813801
1.0,8,1261.82026
1.0,7,1261.826095
1.0,8,1261.83258
-1.0,7,1261.83841
1.0,6,1261.843702
-0.5,10,1261.851124
1.0,6,1261.856382
1.0,1,1261.858667
1.0,4,1261.862824
1.0,1,1261.865091
